"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
thq_i4_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"<div class=""rich-text-field-label""><p>Approximate age(s)</p></div>",,,,,,,"[thq_i4_s1_r1_e1] = '1'",,,,,,
thq_i5_s1_r1_e1,thq_s1_r1_e1,"General Disaster and Trauma",yesno,"Have you ever had a serious accident at work, in a car, or somewhere else?",,,,,,,,,,,,,
thq_i5_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify where:",,,,,,,"[thq_i5_s1_r1_e1] = '1'",,,,,,
thq_i5_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i5_s1_r1_e1] = '1'",,RH,,,,
thq_i5_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i5_s1_r1_e1] = '1'",,,,,,
thq_i6_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever experienced a natural disaster such as a tornado, hurricane, flood or major earthquake, etc., where you felt you or your loved ones were in danger of death or injury? ",,,,,,,,,,,,,
thq_i6_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify where:",,,,,,,"[thq_i6_s1_r1_e1] = '1'",,,,,,
thq_i6_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i6_s1_r1_e1] = '1'",,RH,,,,
thq_i6_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i6_s1_r1_e1] = '1'",,,,,,
thq_i7_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever experienced a ""man-made"" disaster such as a train crash, building collapse, bank robbery, fire, etc., where you felt you or your loved ones were in danger of death or injury?",,,,,,,,,,,,,
thq_i7_sub1_s1_r1_e2,thq_s1_r1_e1,,notes,"Please specify where:",,,,,,,"[thq_i7_s1_r1_e1] = '1'",,,,,,
thq_i7_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i7_s1_r1_e1] = '1'",,,,,,
thq_i7_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i7_s1_r1_e1] = '1'",,,,,,
thq_i8_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever been exposed to dangerous chemicals or radioactivity that might threaten your health?",,,,,,,,,,,,,
thq_i8_sub1_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i8_s1_r1_e1] = '1'",,,,,,
thq_i8_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i8_s1_r1_e1] = '1'",,,,,,
thq_i9_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever been in any other situation in which you were seriously injured?",,,,,,,,,,,,,
thq_i9_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify:",,,,,,,"[thq_i9_s1_r1_e1] = '1'",,RH,,,,
thq_i9_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i9_s1_r1_e1] = '1'",,,,,,
thq_i9_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i9_s1_r1_e1] = '1'",,,,,,
thq_i10_s1_r1_e1,thq_s1_r1_e1,,yesno,"<div class=""rich-text-field-label""><p>Have you ever been in any other situation in which you feared you <span style=""text-decoration: underline;"">might</span> be killed or seriously injured?</p></div>",,,,,,,,,,,,,
thq_i10_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify:",,,,,,,"[thq_i10_s1_r1_e1] = '1'",,,,,,
thq_i10_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i10_s1_r1_e1] = '1'",,,,,,
thq_i10_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i10_s1_r1_e1] = '1'",,,,,,
thq_i11_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever seen someone seriously injured or killed?",,,,,,,,,,,,,
thq_i11_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify who:",,,,,,,"[thq_i11_s1_r1_e1] = '1'",,RH,,,,
thq_i11_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i11_s1_r1_e1] = '1'",,,,,,
thq_i11_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i11_s1_r1_e1] = '1'",,,,,,
thq_i12_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever seen dead bodies (other than at a funeral) or had to handle dead bodies for any reason?",,,,,,,,,,,,,
thq_i12_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify:",,,,,,,"[thq_i12_s1_r1_e1] = '1'",,RH,,,,
thq_i12_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i12_s1_r1_e1] = '1'",,,,,,
thq_i12_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i12_s1_r1_e1] = '1'",,,,,,
thq_i13_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever had a close friend or family member murdered, or killed by a drunk driver?",,,,,,,,,,,,,
thq_i13_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify relationship (e.g., mother, grandson, etc.):",,,,,,,"[thq_i13_s1_r1_e1] = '1'",,RH,,,,
thq_i13_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i13_s1_r1_e1] = '1'",,,,,,
thq_i13_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i13_s1_r1_e1] = '1'",,,,,,
thq_i14_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever had a spouse, romantic partner, or child die?",,,,,,,,,,,,,
thq_i14_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify relationship:",,,,,,,"[thq_i14_s1_r1_e1] = '1'",,RH,,,,
thq_i14_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i14_s1_r1_e1] = '1'",,,,,,
thq_i14_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i14_s1_r1_e1] = '1'",,,,,,
thq_i15_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever had a serious or life-threatening illness?",,,,,,,,,,,,,
thq_i15_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify:",,,,,,,"[thq_i15_s1_r1_e1] = '1'",,RH,,,,
thq_i15_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i15_s1_r1_e1] = '1'",,,,,,
thq_i15_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i15_s1_r1_e1] = '1'",,,,,,
thq_i16_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever received news of a serious injury, life-threatening illness, or unexpected death of someone close to you?",,,,,,,,,,,,,
thq_i16_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify:",,,,,,,"[thq_i16_s1_r1_e1] = '1'",,RH,,,,
thq_i16_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i16_s1_r1_e1] = '1'",,,,,,
thq_i16_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i16_s1_r1_e1] = '1'",,,,,,
thq_i17_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you ever had to engage in combat while in military service in an official or unofficial war zone?",,,,,,,,,,,,,
thq_i17_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please indicate where:",,,,,,,"[thq_i17_s1_r1_e1] = '1'",,RH,,,,
thq_i17_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Number of times",,,,,,,"[thq_i17_s1_r1_e1] = '1'",,,,,,
thq_i17_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s)",,,,,,,"[thq_i17_s1_r1_e1] = '1'",,RH,,,,
thq_i18_s1_r1_e1,thq_s1_r1_e1,"Physical and Sexual Experiences",yesno,"Has anyone ever made you have intercourse or oral or anal sex against your will?",,,,,,,,,,,,,
thq_i18_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please indicate nature of relationship with person (e.g., stranger, friend, relative, parent, sibling):",,,,,,,"[thq_i18_s1_r1_e1] = '1'",,,,,,
thq_i18_sub2_s1_r1_e1,thq_s1_r1_e1,,text,Repeated?,,,,,,,"[thq_i18_s1_r1_e1] = '1'",,,,,,
thq_i18_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s) and frequency",,,,,,,"[thq_i18_s1_r1_e1] = '1'",,,,,,
thq_i19_s1_r1_e1,thq_s1_r1_e1,,yesno,"Has anyone ever touched private parts of your body, or made you touch theirs, under force or threat?",,,,,,,,,,,,,
thq_i19_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please indicate nature of relationship with person (e.g., stranger, friend, relative, parent, sibling):",,,,,,,"[thq_i19_s1_r1_e1] = '1'",,,,,,
thq_i19_sub2_s1_r1_e1,thq_s1_r1_e1,,text,Repeated?,,,,,,,"[thq_i19_s1_r1_e1] = '1'",,,,,,
thq_i19_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s) and frequency",,,,,,,"[thq_i19_s1_r1_e1] = '1'",,,,,,
thq_i20_s1_r1_e1,thq_s1_r1_e1,,yesno,"Other than incidents mentioned in the previous two questions, have there been any other situations in which another person tried to force you to have an unwanted sexual contact?",,,,,,,,,,,,,
thq_i20_sub1_s1_r1_e1,thq_s1_r1_e1,,text,Repeated?,,,,,,,"[thq_i20_s1_r1_e1] = '1'",,,,,,
thq_i20_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s) and frequency",,,,,,,"[thq_i20_s1_r1_e1] = '1'",,,,,,
thq_i21_s1_r1_e1,thq_s1_r1_e1,,yesno,"Has anyone, including family members or friends, ever attacked you with a gun, knife, or some other weapon?",,,,,,,,,,,,,
thq_i21_sub1_s1_r1_e1,thq_s1_r1_e1,,text,Repeated?,,,,,,,"[thq_i21_s1_r1_e1] = '1'",,,,,,
thq_i21_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s) and frequency",,,,,,,"[thq_i21_s1_r1_e1] = '1'",,,,,,
thq_i22_s1_r1_e1,thq_s1_r1_e1,,yesno,"<div class=""rich-text-field-label""><p>Has anyone, including family members or friends, ever attacked you <span style=""text-decoration: underline;"">without</span> a weapon and seriously injured you?</p></div>",,,,,,,,,,,,,
thq_i22_sub1_s1_r1_e1,thq_s1_r1_e1,,text,Repeated?,,,,,,,"[thq_i22_s1_r1_e1] = '1'",,,,,,
thq_i22_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s) and frequency",,,,,,,"[thq_i22_s1_r1_e1] = '1'",,,,,,
thq_i23_s1_r1_e1,thq_s1_r1_e1,,yesno,"Has anyone in your family ever beaten, spanked, or pushed you hard enough to cause injury?",,,,,,,,,,,,,
thq_i23_sub1_s1_r1_e1,thq_s1_r1_e1,,text,Repeated?,,,,,,,"[thq_i23_s1_r1_e1] = '1'",,,,,,
thq_i23_sub2_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s) and frequency",,,,,,,"[thq_i23_s1_r1_e1] = '1'",,,,,,
thq_i24_s1_r1_e1,thq_s1_r1_e1,,yesno,"Have you experienced any other extraordinarily stressful situation or event that is not covered above?",,,,,,,,,,,,,
thq_i24_sub1_s1_r1_e1,thq_s1_r1_e1,,notes,"Please specify:",,,,,,,"[thq_i24_s1_r1_e1] = '1'",,,,,,
thq_i24_sub2_s1_r1_e1,thq_s1_r1_e1,,text,Repeated?,,,,,,,"[thq_i24_s1_r1_e1] = '1'",,,,,,
thq_i24_sub3_s1_r1_e1,thq_s1_r1_e1,,text,"Approximate age(s) and frequency",,,,,,,"[thq_i24_s1_r1_e1] = '1'",,,,,,
part_1b_read,decision_about_part_1b,,radio,"Have you read the description above? If not, please read it.","0, Yes",,,,,,,y,,,,,
b_confirm,decision_about_part_1b,,radio,"Do you prefer to opt out (not continue) with the rest of the study?

Checking ""No"" indicates you will continue with the rest of the study.

Checking ""Yes"" indicates you no longer wish to continue, and this is the final survey you will complete with us.","0, No | 1, Yes",,,,,,,y,,,,,
b_reason,decision_about_part_1b,,radio,"Please indicate the reason you do not wish to continue with the study","1, I am not comfortable on a Zoom call | 2, I already received the credits I need for the semester | 3, I don't have any interest to continue on | 4, I have a scheduling conflict | 5, Other (please specify) | 6, Prefer not to say",,,,,,[b_confirm]=1,,,,,,
b_specify,decision_about_part_1b,,text,,,,,,,,[b_reason]=5,,,,,,
calendly_yes,scheduling_calendly_1b,,radio,"Note that you must schedule a time with Calendly to continue; we will be checking.","1, Yes",,,,,,,y,,,,,
b_date,scheduling_calendly_1b,,text,"<div class=""rich-text-field-label""><p>To schedule a day, please click and access the following link in a new tab: <br /><br /><span style=""font-weight: 400;""><a href=""https://calendly.com/ndc-laboratory-a/individual-differences-in-cognition-and-mental-health-part-2-synchronous-zoom-call"" target=""_blank"" rel=""noopener"">https://calendly.com/ndc-laboratory-a/individual-differences-in-cognition-and-mental-health-part-2-synchronous-zoom-call</a></span></p> <p><br />Once completed, what date and time did you schedule?</p></div>",,,datetime_mdy,"2021-02-28 00:00","2024-02-28 00:00",,,y,,,,,
consent_1a_v2,consent_1b,,descriptive,"Please view the consent form written below. You may also download the consent form, which is attached below.",,,,,,,,,,,,,
consent_yn_1b,consent_1b,,radio,"<div class=""rich-text-field-label""><p class=""MsoNormal""><span style=""font-weight: 400;"">Please read the following information carefully.</span></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">SUMMARY INFORMATION</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">Things you should know about this study:</span></p> <div title=""Page 1""> <p>Purpose: <span style=""font-weight: normal;"">The purpose of the study is to understand how differences among people relate to mental health. We are interested in speech and reading. We are also interested in personality, social, and cognitive differences.</span></p> <p>Procedures:<span style=""font-weight: normal;""> If you choose to participate, you will be asked to complete a series of surveys and behavioral tasks over the internet. Audio and video of you and your computer screen will be recorded (through Zoom) for some of the tasks. We may also use your contact information to invite you to participate in additional studies. You are only agreeing to participate in this one part of the study and agreeing to be contacted for future studies. You are free to withdraw at any time. You are free to decline any future study. You can also request that your contact information be deleted at any time.</span></p> <p>Duration: <span style=""font-weight: normal;"">This study will take about 2 hours.</span></p> <p>Risks: <span style=""font-weight: normal;"">You might feel some slight discomfort when performing the behavioral tasks. </span><span style=""font-weight: normal;"">You might feel slightly anxious or upset when responding to the surveys about thoughts and feelings. There is a potential for a breach of confidentiality. However, this is very unlikely.</span></p> <p>Benefits: <span style=""font-weight: normal;"">There is no direct benefit to you from this research. This study may improve the science of cognition and mental health.</span></p> <p>Alternatives: <span style=""font-weight: normal;"">There are no known alternatives available to you other than not taking part in this study.</span></p> <p>Participation:<span style=""font-weight: normal;"">Taking part in this study is voluntary.</span></p> <p><span>Please carefully read the entire document before agreeing to participate. Take as much time as you need. Ask any questions you have (see ""Researcher Contact Information"" below).</span></p> <p> </p> </div> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">PURPOSE OF THE STUDY</span></strong></p> <div title=""Page 1""> <p><span style=""font-weight: normal;"">The purpose of the study is to understand how differences among people relate to mental health. We are interested in speech and reading. We are also interested in personality, social, and cognitive differences.</span></p> </div> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">NUMBER OF STUDY PARTICIPANTS</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">About 350 people will participate in this study.</span></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">DURATION OF THE STUDY</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">This study will take about 2 hours. We might contact you for future studies. Future studies will involve a consent process (like this one). You can request that your contact information be deleted at any time.</span></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">PROCEDURES</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">If you agree to be in the study, we will ask you to do the following things:</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">1. Complete surveys over the internet. The surveys will assess thoughts and feelings.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">2. Complete computer </span><span style=""font-weight: 400; text-indent: -24px; font-family: -apple-system, BlinkMacSystemFont, 'Segoe UI', Roboto, Oxygen, Ubuntu, Cantarell, 'Open Sans', 'Helvetica Neue', sans-serif;"">tasks over the internet. These tasks will be completed while audio and video of you and your computer screen are recorded (via Zoom). Some of these tasks you will complete on your own (when the experimenter is not connected to Zoom).</span></p> <p class=""MsoNormal""><span style=""font-weight: 400; text-indent: -24px; font-family: -apple-system, BlinkMacSystemFont, 'Segoe UI', Roboto, Oxygen, Ubuntu, Cantarell, 'Open Sans', 'Helvetica Neue', sans-serif;"">3. We may contact you for future studies.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">You can stop at any time. You can decline future studies. You can request that your contact information be deleted at any time.</span></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">RISKS AND/OR DISCOMFORTS</span></strong></p> <div title=""Page 2""> <p><span style=""font-weight: normal;"">The study has the following possible risks to you. You might feel some slight discomfort when performing the tasks. You might feel slightly anxious or upset when responding to the surveys about thoughts and feelings. However, any such discomfort from the tasks or surveys is likely to be minimal and short-lived. There is a potential for a breach of confidentiality. However, this is very unlikely. Many protocols have been put in place to minimize this possibility.</span></p> </div> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">BENEFITS</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">This study does not provide any direct benefits to you. This study may improve the science of cognition and mental health.</span><strong> </strong></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">ALTERNATIVES</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">There are no known alternatives available to you other than not taking part in this study. Any significant new findings developed during the course of the research which may relate to your willingness to continue participation will be provided to you.</span></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">CONFIDENTIALITY</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">The records of this study will be kept private and will be protected to the fullest extent provided by law. In any report that we publish we will not include any information that will make it possible to identify you. Research records will be stored securely. Only the researcher team will have access to the records. Your records may be inspected by authorized University or other agents who will also keep the information confidential.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">All identifiable data about you will be password-protected and encrypted. This data will be kept on secure servers or hard drives kept in secure, locked offices. This information will only be accessible by authorized study personnel. These study personnel completed appropriate training and provided written consent to maintain strict confidentiality. Your contact information will be kept separate from study data. Study data will be associated with a unique ID number. Your contact information may be used to contact you for future studies. You can request that your contact information be deleted at any time.</span></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">USE OF YOUR INFORMATION</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">Identifiers about you might be removed from the identifiable private information. After such removal, the information could be used for future research studies or distributed to another investigator for future research studies. This can be done without additional informed consent from you or your legally authorized representative.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">If you participate in additional studies, the data will be linked via an anonymous number. This will allow the data to be analyzed together, but not identify you in any way.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">Anonymized data from this study may be made publicly accessible. For example, anonymized data may be posted to the Open Science Framework (https://osf.io/) or the OpenNeuro project (https://openneuro.org/). This data may include survey responses, task performance, and analyses or information supplied by researchers. The anonymized data can be used for re-analysis but also for additional analyses, by the same or other researchers. Any personal information that could directly identify you will be removed before data and results are made public. No method for re-identifying the data will be made public.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">Coded, anonymized data derived from audio/video recordings will also be shared publicly. However, the original audio/video recordings, excerpts from the recordings, and/or any aspect of the recording that could reasonably be used to identify you will not be shared publicly and will remain viewable only by authorized study personnel.</span></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">COMPENSATION & COSTS</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: 400;"">You will receive a payment of either 3 credits or $45.00 for this study. There are no costs to you for participating.</span></p> <p class=""MsoNormal""><span style=""font-weight: 400;"">If you signed up for this study through the Sona Systems then you will receive 0.5 credits per half hour, plus a 1 credit bonus for completing the study (3 credits total).</span></p> <p class=""MsoNormal""><span style=""font-weight: 400;"">If you did NOT sign up for this study through the Sona Systems then you will receive $7.50 per half hour, plus a $15 bonus for completing the study ($45.00 total).</span></p> <ul> <li><span style=""font-weight: normal;"">If you did NOT sign up for this study through Prolific, then you will receive payment through Venmo. Your phone number or email will need to be validated before you are paid on Venmo.</span></li> <li><span style=""font-weight: normal;"">If you DID sign up for this study through Prolific, then you will be paid through the Prolific website after your submission is reviewed and approved.</span></li> </ul> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">RIGHT TO DECLINE OR WITHDRAW</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">Your participation in this study is voluntary. You are free to participate in the study or withdraw your consent at any time during the study. You will not lose any benefits if you decide not to participate or if you quit the study early. The investigator reserves the right to remove you without your consent at such time that they feel it is in the best interest.</span></p> <p class=""MsoNormal""><span style=""text-decoration: underline;""><strong>RESEARCHER CONTACT INFORMATION</strong></span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">If you have any questions about this study you may contact Dr. George Buzzell. gbuzzell@fiu.edu; 703-851-5843.</span></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">IRB CONTACT INFORMATION</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">If you would like to talk with someone about your rights of being a subject in this research study or about ethical issues with this research study, you may contact the FIU Office of Research Integrity by phone at 305-348-2494 or by email at <a href=""mailto:ori@fiu.edu"">ori@fiu.edu</a>.</span></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">PARTICIPANT AGREEMENT</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">I have read the information in this consent form and agree to participate in this study. I have had a chance to ask any questions I have about this study, and they have been answered for me. By clicking on the ""consent to participate"" button below I am providing my informed consent.</span></p> <p>Do you consent?</p></div>","1, Yes",,,,,,,y,LH,,,,
initstatea_sleep_s1_r2_e1,initstatea_s1_r2_e1,,text,"How many hours of sleep did you get last night? Please type a full interger.",,,integer,0,24,,,y,,,,,
initstatea_caff_s1_r2_e1,initstatea_s1_r2_e1,,radio,"Compared to how much caffeine you typically consume up until this point in the day, how much caffeine have you had today?","0, No caffeine | 1,  | 2,  | 3,  | 4,  | 5, A typical amount | 6,  | 7,  | 8,  | 9,  | 10, An excessive amount",,,,,,,y,,,pretask_caffeine_1b,,
initstatea_sick_s1_r2_e1,initstatea_s1_r2_e1,,radio,"How sick or unwell do you feel right now?","0, Not sick/unwell at all | 1,  | 2,  | 3,  | 4,  | 5, Somewhat sick/unwell | 6,  | 7,  | 8,  | 9,  | 10, Very sick/unwell",,,,,,,y,,,pretask_health_1b,,
initstatea_hungry_s1_r2_e1,initstatea_s1_r2_e1,,radio,"How hungry are you right now?","0, Not hungry at all | 1,  | 2,  | 3,  | 4,  | 5, Somewhat hungry | 6,  | 7,  | 8,  | 9,  | 10, Extremely hungry",,,,,,,y,,,pretask_hunger_1b,,
initstatea_tired_s1_r2_e1,initstatea_s1_r2_e1,,radio,"How tired do you feel right now?","0, Not tired at all | 1,  | 2,  | 3,  | 4,  | 5, Somewhat tired | 6,  | 7,  | 8,  | 9,  | 10, Extremely tired",,,,,,,y,,,pretask_exhaustion_1b,,
sssqpre_b_i1_s1_r2_e1,sssqpre_b_s1_r2_e1,"Please indicate how well each word describes how you feel at the moment.

________________________________________________________________________________________
Not at all = 1  A little bit = 2   Somewhat = 3   Very much = 4   Extremely = 5",radio,Dissatisfied,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_b_pre_moods_s1_r2_e1_a64928,,
sssqpre_b_i2_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,Alert,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_b_pre_moods_s1_r2_e1_a64928,,
sssqpre_b_i3_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,Depressed,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_b_pre_moods_s1_r2_e1_a64928,,
sssqpre_b_i4_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,Sad,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_b_pre_moods_s1_r2_e1_a64928,,
sssqpre_b_i5_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,Active,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_b_pre_moods_s1_r2_e1_a64928,,
sssqpre_b_i6_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,Impatient,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_b_pre_moods_s1_r2_e1_a64928,,
sssqpre_b_i7_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,Annoyed,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_b_pre_moods_s1_r2_e1_a64928,,
sssqpre_b_i8_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,Angry,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_b_pre_moods_s1_r2_e1_a64928,,
sssqpre_b_i9_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,Irritated,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_b_pre_moods_s1_r2_e1_a64928,,
sssqpre_b_i10_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,Grouchy,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_b_pre_moods_s1_r2_e1_a64928,,
sssqpre_b_i11_s1_r2_e1,sssqpre_b_s1_r2_e1,"Please indicate how true each statement is of your thoughts during the past ten minutes.

________________________________________________________________________________________
Not at all = 1  A little bit = 2   Somewhat = 3   Very much = 4   Extremely = 5",radio,"I am committed to attaining my performance goals.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssqpre_b_feelings_s1_r2_e1,,
sssqpre_b_i12_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,"I want to succeed on the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssqpre_b_feelings_s1_r2_e1,,
sssqpre_b_i13_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,"I am motivated to do the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssqpre_b_feelings_s1_r2_e1,,
sssqpre_b_i14_s1_r2_e1,sssqpre_b_s1_r2_e1,,radio,"I am trying to figure myself out.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssqpre_b_feelings_s1_r2_e1,,
