"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
sssqpost_i14_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"I tried to figure myself out.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
sssqpost_i15_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"I reflected about myself.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
sssqpost_i16_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"I daydreamed about myself.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
sssqpost_i17_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"I felt confident about my abilities.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
sssqpost_i18_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"I felt self-conscious.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
sssqpost_i19_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"I was worried about what other people would think of me.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
sssqpost_i20_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"I was concerned about the impression I was making.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
sssqpost_i21_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"I performed proficiently on the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
sssqpost_i22_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"Generally, I felt in control of things.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
sssqpost_i23_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"I thought about how others have done on this task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
sssqpost_i24_s1_r1_e1,sssqpost_s1_r1_e1,,radio,"I thought about how I would feel if I were told how I performed.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_feelings_s1_r1_e1,,
pttfq_i1_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I was completely focused on the task.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i2_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I thought about things other than the task.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i3_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I was distracted.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i4_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I thought about other people.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i5_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I thought about previous or upcoming interactions.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i6_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I thought about how I look to others.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i7_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I thought about whether others would like me.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i8_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I felt relaxed.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i9_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I had negative thoughts.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i10_s1_r1_e1,pttfq_s1_r1_e1,,radio,"The same thoughts kept repeating in my head.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i11_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I felt anxious.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
pttfq_i12_s1_r1_e1,pttfq_s1_r1_e1,,radio,"I worried a lot.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r1_e1,,
part_1b_read,decision_about_part_1b,,radio,"Have you read the description above? If not, please read it.","0, Yes",,,,,,,y,,,,,
b_confirm,decision_about_part_1b,,yesno,"Do you wish to continue onto Part 2?

Checking ""Yes"" indicates your continuation in the study.

Checking ""No"" indicates you no longer wish to continue, and this is the final survey you will complete with us.",,,,,,,,y,,,,,
b_reason,decision_about_part_1b,,radio,"Please indicate the reason you do not wish to continue with the study","1, I am not comfortable on a Zoom call | 2, I already received the credits I need for the semester | 3, I don't have any interest to continue on | 4, I have a scheduling conflict | 5, Other (please specify) | 6, Prefer not to say",,,,,,[b_confirm]=0,,,,,,
b_specify,decision_about_part_1b,,text,,,,,,,,[b_reason]=5,,,,,,
calendly_yes,scheduling_calendly_1b,,radio,"Note that you must schedule a time with Calendly to continue; we will be checking.","1, Yes",,,,,,,y,,,,,
b_date,scheduling_calendly_1b,,text,"<div class=""rich-text-field-label""><p>To schedule a day, please click and access the following link in a new tab: <br /><br /><span style=""font-weight: 400;""><a href=""https://calendly.com/ndc-laboratory-a/individual-differences-in-cognition-and-mental-health-part-2-synchronous-zoom-call"" target=""_blank"" rel=""noopener"">https://calendly.com/ndc-laboratory-a/individual-differences-in-cognition-and-mental-health-part-2-synchronous-zoom-call</a></span></p> <p><br />Once completed, what date and time did you schedule?</p></div>",,,datetime_mdy,"2021-02-28 00:00","2024-02-28 00:00",,,y,,,,,
consent_1a_v2,consent_1b,,descriptive,"Please view the consent form written below. You may also download the consent form, which is attached below.",,,,,,,,,,,,,
consent_yn_1b,consent_1b,,radio,"<div class=""rich-text-field-label""><p class=""MsoNormal"" style=""text-align: center;"" align=""center""> </p> <p class=""MsoNormal""><span style=""font-weight: 400;"">Please read the following information carefully.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">SUMMARY INFORMATION</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">Things you should know about this study:</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;""><strong><u>Purpose</u>: </strong>The purpose of the study is to understand how differences among people relate to mental health. We are interested in personality, social, and cognitive differences.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;""><strong><u>Procedures</u></strong>: If you choose to participate, you will be asked to complete a series of surveys and behavioral tasks over the internet. Audio and video of you and your computer screen will be recorded (through Zoom) for some of the tasks. We may also use your contact information to invite you to participate in additional studies. You are only agreeing to participate in this one part of the study and agreeing to be <em>contacted</em> for future studies. You are free to withdraw at any time. You are free to decline any future study. You can also request that your contact information be deleted at any time.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;""><strong><u>Duration</u>:</strong> This study will take about 1.5 hours.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;""><strong><u>Risks</u></strong>: You might feel some slight discomfort when performing the behavioral tasks. You might feel slightly anxious or upset when responding to the surveys about thoughts and feeling. You might feel uncomfortable responding to some of the surveys about drinking behavior or drug use. There is a potential for a breach of confidentiality. However, this is very unlikely.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;""><strong><u>Benefits</u>:</strong> There is no direct benefit to you from this research. This study may improve the science of cognition and mental health.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;""><strong><u>Alternatives</u>:</strong> There are no known alternatives available to you other than not taking part in this study.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;""><strong><u>Participation</u>:</strong> Taking part in this study is voluntary.</span></p> <p class=""MsoNormal"">Please carefully read the entire document before agreeing to participate. Take as much time as you need. Ask any questions you have (see “Researcher Contact Information” below).</p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">PURPOSE OF THE STUDY</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">The purpose of the study is to understand how differences among people relate to mental health. We are interested in personality, social, and cognitive differences.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">NUMBER OF STUDY PARTICIPANTS</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">About 350 people will participate in this study.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">DURATION OF THE STUDY</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">This study will take about 1.5 hours. We might contact you for future studies. Future studies will involve a consent process (like this one). You can request that your contact information be deleted at any time.</span></p> <p class=""MsoNormal""><strong> </strong></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">PROCEDURES</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">If you agree to be in the study, we will ask you to do the following things:</span></p> <p class=""MsoNormal"" style=""margin-left: .25in; text-indent: -.25in; mso-list: l2 level1 lfo3;""><span style=""font-weight: normal;""><!-- [if !supportLists]-->1.<span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; font-size: 7pt; line-height: normal; font-family: 'Times New Roman';"">     </span><!--[endif]-->Complete surveys over the internet. The surveys will assess thoughts and feelings.</span></p> <p class=""MsoNormal"" style=""margin-left: .25in; text-indent: -.25in; mso-list: l2 level1 lfo3;""><span style=""font-weight: normal;""><!-- [if !supportLists]-->2.<span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; font-size: 7pt; line-height: normal; font-family: 'Times New Roman';"">     </span><!--[endif]-->Complete computer tasks over the internet. Some of these tasks will be completed while audio and video of you and your computer screen are recorded (via Zoom). Some of these tasks you will complete on your own (not while connected to Zoom).</span></p> <p class=""MsoNormal"" style=""margin-left: .25in; text-indent: -.25in; mso-list: l2 level1 lfo3;""><span style=""font-weight: normal;""><!-- [if !supportLists]-->3.<span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; font-size: 7pt; line-height: normal; font-family: 'Times New Roman';"">     </span><!--[endif]-->We may contact you for future studies.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">You can stop at any time. You can decline future studies. You can request that your contact information be deleted at any time.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;""><strong> </strong></span></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">RISKS AND/OR DISCOMFORTS</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">The study has the following possible risks to you. You might feel some slight discomfort when performing the behavioral tasks. You might feel slightly anxious or upset when responding to the surveys about your thoughts and feelings. You might feel uncomfortable responding to some of the surveys about drinking behavior or drug use. However, any such discomfort from the tasks or surveys is likely to be minimal and short-lived. There is a potential for a breach of confidentiality. However, this is very unlikely. Many protocols have been put in place to minimize this possibility.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">BENEFITS</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">This study does not provide any direct benefits to you. This study may improve the science of cognition and mental health.</span></p> <p class=""MsoNormal""><strong> </strong></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">ALTERNATIVES</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">There are no known alternatives available to you other than not taking part in this study. Any significant new findings developed during the course of the research which may relate to your willingness to continue participation will be provided to you.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">CONFIDENTIALITY</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">The records of this study will be kept private and will be protected to the fullest extent provided by law. In any report that we publish we will not include any information that will make it possible to identify you. Research records will be stored securely. Only the researcher team will have access to the records. Your records may be inspected by authorized University or other agents who will also keep the information confidential.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">All identifiable data about you will be password-protected and encrypted. This data will be kept on secure servers or hard drives kept in secure, locked offices. This information will only be accessible by authorized study personnel. These study personnel completed appropriate training and provided written consent to maintain strict confidentiality. Your contact information will be kept separate from study data. Study data will be associated with a unique ID number. Your contact information may be used to contact you for future studies. You can request that your contact information be deleted at any time.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">USE OF YOUR INFORMATION</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">Identifiers about you might be removed from the identifiable private information. After such removal, the information could be used for future research studies or distributed to another investigator for future research studies. This can be done without additional informed consent from you or your legally authorized representative.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">If you participate in additional studies, the data will be linked via an anonymous number. This will allow the data to be analyzed together, but not identify you in any way.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">Anonymized data from this study may be made publicly accessible. For example, anonymized data may be posted to the Open Science Framework (https://osf.io/) or the OpenNeuro project (https://openneuro.org/). This data may include survey responses, task performance, and analyses or information supplied by researchers. The anonymized data can be used for re-analysis but also for additional analyses, by the same or other researchers. Any personal information that could directly identify you will be removed before data and results are made public. No method for re-identifying the data will be made public.</span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">Coded, anonymized data derived from audio/video recordings will also be shared publicly. However, the original audio/video recordings, excerpts from the recordings, and/or any aspect of the recording that could reasonably be used to identify you will not be shared publicly and will remain viewable only by authorized study personnel.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""><strong> </strong></p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">COMPENSATION & COSTS</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">You will receive a payment of either 1.5 credits or $22.50 for this study. There are no costs to you for participating.</span></p> <p><span style=""font-weight: normal;"">If you signed up for this study through the </span>Sona Systems<span style=""font-weight: normal;""> then you will receive .5 credits per half hour. You will receive 1.5 credits for because this study will take about 1.5 hours.</span><br />If you did NOT sign up for this study through the Sona Systems,<span style=""font-weight: normal;""> then you will receive $7.50 per half hour. You will receive $22.50 because this study will take about 1.5 hours. If you stop early, you will be paid $7.50 for each half hour completed, rounded up to the nearest hour.</span></p> <p><br /><span style=""font-weight: normal;"">If you did NOT sign up for this study through Prolific, then you will receive payment through Venmo. Your phone number or email will need to be validated before you are paid on Venmo.</span><br /><span style=""font-weight: normal;"">If you DID sign up for this study through Prolific, then you will be paid through the Prolific website after your submission is reviewed and approved.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">RIGHT TO DECLINE OR WITHDRAW</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">Your participation in this study is voluntary. You are free to participate in the study or withdraw your consent at any time during the study. You will not lose any benefits if you decide not to participate or if you quit the study early. The investigator reserves the right to remove you without your consent at such time that they feel it is in the best interest.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""><span style=""text-decoration: underline;""><strong>RESEARCHER CONTACT INFORMATION</strong></span></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">If you have any questions about this study you may contact Dr. George Buzzell. gbuzzell@fiu.edu; 703-851-5843.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""><strong><span style=""text-decoration: underline;"">IRB CONTACT INFORMATION</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">If you would like to talk with someone about your rights of being a subject in this research study or about ethical issues with this research study, you may contact the FIU Office of Research Integrity by phone at 305-348-2494 or by email at ori@fiu.edu.</span></p> <p class=""MsoNormal""><strong><br /><span style=""text-decoration: underline;"">PARTICIPANT AGREEMENT</span></strong></p> <p class=""MsoNormal""><span style=""font-weight: normal;"">I have read the information in this consent form and agree to participate in this study. I have had a chance to ask any questions I have about this study, and they have been answered for me. By clicking on the “consent to participate” button below I am providing my informed consent.</span></p> <p class=""MsoNormal""> </p> <p class=""MsoNormal""> </p> <p>Do you consent?</p></div>","1, Yes",,,,,,,y,LH,,,,
initstatea_sleep_s1_r2_e1,initstatea_s1_r2_e1,,text,"How many hours of sleep did you get last night? Please type a full interger.",,,integer,0,24,,,y,,,,,
initstatea_caff_s1_r2_e1,initstatea_s1_r2_e1,,radio,"Compared to how much caffeine you typically consume up until this point in the day, how much caffeine have you had today?","0, No caffeine | 1,  | 2,  | 3,  | 4,  | 5, A typical amount | 6,  | 7,  | 8,  | 9,  | 10, An excessive amount",,,,,,,y,,,pretask_caffeine_1b,,
initstatea_sick_s1_r2_e1,initstatea_s1_r2_e1,,radio,"How sick or unwell do you feel right now?","0, Not sick/unwell at all | 1,  | 2,  | 3,  | 4,  | 5, Somewhat sick/unwell | 6,  | 7,  | 8,  | 9,  | 10, Very sick/unwell",,,,,,,y,,,pretask_health_1b,,
initstatea_hungry_s1_r2_e1,initstatea_s1_r2_e1,,radio,"How hungry are you right now?","0, Not hungry at all | 1,  | 2,  | 3,  | 4,  | 5, Somewhat hungry | 6,  | 7,  | 8,  | 9,  | 10, Extremely hungry",,,,,,,y,,,pretask_hunger_1b,,
initstatea_tired_s1_r2_e1,initstatea_s1_r2_e1,,radio,"How tired do you feel right now?","0, Not tired at all | 1,  | 2,  | 3,  | 4,  | 5, Somewhat tired | 6,  | 7,  | 8,  | 9,  | 10, Extremely tired",,,,,,,y,,,pretask_exhaustion_1b,,
sssqpre_i1_s1_r2_e1,sssqpre_s1_r2_e1,"Please indicate how well each word describes how you feel at the moment.

________________________________________________________________________________________
Not at all = 1  A little bit = 2   Somewhat = 3   Very much = 4   Extremely = 5",radio,Dissatisfied,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_1,,
sssqpre_i2_s1_r2_e1,sssqpre_s1_r2_e1,,radio,Alert,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_1,,
sssqpre_i3_s1_r2_e1,sssqpre_s1_r2_e1,,radio,Depressed,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_1,,
sssqpre_i4_s1_r2_e1,sssqpre_s1_r2_e1,,radio,Sad,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_1,,
sssqpre_i5_s1_r2_e1,sssqpre_s1_r2_e1,,radio,Active,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_1,,
sssqpre_i6_s1_r2_e1,sssqpre_s1_r2_e1,,radio,Impatient,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_1,,
sssqpre_i7_s1_r2_e1,sssqpre_s1_r2_e1,,radio,Annoyed,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_1,,
sssqpre_i8_s1_r2_e1,sssqpre_s1_r2_e1,,radio,Angry,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_1,,
sssqpre_i9_s1_r2_e1,sssqpre_s1_r2_e1,,radio,Irritated,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_1,,
sssqpre_i10_s1_r2_e1,sssqpre_s1_r2_e1,,radio,Grouchy,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_1,,
sssqpre_i11_s1_r2_e1,sssqpre_s1_r2_e1,"Please indicate how true each statement is of your thoughts at the moment.

________________________________________________________________________________________
Not at all = 1  A little bit = 2   Somewhat = 3   Very much = 4   Extremely = 5",radio,"I am committed to attaining my performance goals.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i12_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I want to succeed on the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i13_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I am motivated to do the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i14_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I am trying to figure myself out.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i15_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I am reflecting about myself.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i16_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I am daydreaming about myself.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i17_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I feel confident about my abilities.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i18_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I feel self-conscious.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i19_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I am worried about what other people think of me.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i20_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I am concerned about the impression I was making.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i21_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I will perform proficiently on the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i22_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"Generally, I feel in control of things.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i23_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I thought about how others have done on the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
sssqpre_i24_s1_r2_e1,sssqpre_s1_r2_e1,,radio,"I thought about how I would feel if I were told how I would perform.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_pre_s1_r2_e1_2,,
multief1_understand,multi_ef_o_s1_r2_e1,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">NOTE: If you are seeing this and have not told the administrator you have finished the pre task questionnaires, </span>PLEASE TELL THEM YOU HAVE COMPLETED THE PRE TASK QUESTIONNAIRES NOW</p> <p> </p> <p><span style=""font-weight: normal;"">NOTE: If you are seeing this and have not told the administrator you have finished the pre task questionnaires, </span>PLEASE TELL THEM YOU HAVE COMPLETED THE PRE TASK QUESTIONNAIRES NOW</p> <p> </p> <p><span style=""font-weight: normal;"">NOTE: If you are seeing this and have not told the administrator you have finished the pre task questionnaires, </span>PLEASE TELL THEM YOU HAVE COMPLETED THE PRE TASK QUESTIONNAIRES NOW</p></div>",radio,"This is a reminder; after completing the game, please return back to this survey and fill that you have completed the games. Then, complete the three questionnaires that will appear associated with them.","1, Yes",,,,,,,y,LH,,,,
multief1_done,multi_ef_o_s1_r2_e1,,radio,"<div class=""rich-text-field-label""><p>Complete the game linked below, and come back to this survey.<br /><br />Click the link, and a new window should appear.<br /><br /></p> <p><a href=""https://moryscarter.com/vespr/pavlovia.php?folder=NDCLabA&experiment=multi-ef-o_s1_r2_e1/&id=[record_id]"" target=""_blank"" rel=""noopener""><span style=""font-weight: normal;"">https://moryscarter.com/vespr/pavlovia.php?folder=NDCLabA&experiment=multi-ef-o_s1_r2_e1/&id=[record_id]</span></a></p> <p><br />Please complete this using a computer. Once you finish this game, come back to this survey.<br /><br /><br /><br />By clicking ""Yes"", you confirm that you completed the task in full. We will be checking for completion.</p></div>","1, Yes",,,,,,,y,LH,,,,
posttaska_i1_s1_r2_e1,posttaska_s1_r2_e1,,radio,"In terms of speed of responding, how well do you think you did on the task?","1, 1 Very Poorly | 2, 2 | 3, 3 | 4, 4 | 5, 5 Average | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Very Well",,,,,,,y,,,posttaska_1_s1_r2_e1,,
posttaska_i2_s1_r2_e1,posttaska_s1_r2_e1,,radio,"In terms of accuracy, how well do you think you did in the task?","1, 1 Very Poorly | 2, 2 | 3, 3 | 4, 4 | 5, 5 Average | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Very Well",,,,,,,y,,,posttaska_1_s1_r2_e1,,
posttaska_i3_s1_r2_e1,posttaska_s1_r2_e1,,radio,"How important was it to you to respond quickly?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e1,,
posttaska_i4_s1_r2_e1,posttaska_s1_r2_e1,,radio,"How important to you was it to respond correctly?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e1,,
posttaska_i5_s1_r2_e1,posttaska_s1_r2_e1,,radio,"When you made a slow response, how much did it bother you?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e1,,
